RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
350.17424536612;+71.43057019137;    0.3508;   -1.751;   -0.768;20.7694;21.5600;19.8175
350.11495678378;+71.41617009655;    0.0310;   11.318;   -0.283;20.7867;21.8973;19.4803
350.17368348057;+71.41580883320;   -0.4566;   -0.373;   -1.049;20.2007;20.8149;19.2098
350.15068366251;+71.41015071436;    1.1813;   -4.494;   -3.173;20.9190;21.0089;19.9223
350.11776326289;+71.40626379519;   -2.5657;   -6.549;   -5.475;20.8069;20.8759;19.7116
350.13838719539;+71.41308969267;    0.4180;    0.150;    0.070;19.7459;       ;
350.15775355948;+71.42145225251;    0.4760;    3.197;    2.096;18.1165;18.8673;17.2674
350.19387532808;+71.41047627758;          ;         ;         ;21.0870;       ;
350.17115839639;+71.42549457099;    1.5691;   -5.595;   -3.782;20.5079;20.7211;19.3913
350.15225843295;+71.42346880139;    0.2263;   -1.080;   -0.475;18.9792;19.6226;18.1378
350.12517583838;+71.41482605882;    0.6282;    4.609;    4.057;18.3482;19.3448;17.3530
350.13719362112;+71.41342086098;    0.5515;    1.490;    4.484;18.7592;19.5401;17.6975
350.14338147031;+71.41266773926;    0.4326;   -3.258;   -1.028;18.5691;19.3138;17.7097
350.17581382181;+71.41814353902;    0.3717;   -0.871;    1.704;19.7658;20.2387;18.8374
350.20698634603;+71.41882261922;    0.3379;   -0.118;   -0.803;18.1068;18.7985;17.2909
350.17315364578;+71.40643801698;    0.2089;   -3.676;    0.638;18.5347;19.2962;17.5767
350.00966631070;+71.41118913952;    0.5275;   -1.104;   -0.499;19.5745;19.8735;18.4832
350.01717535400;+71.40945930974;   -0.0529;    0.965;    0.563;19.9965;20.2724;18.5707
350.09175788176;+71.41210933253;    1.0615;    0.751;    1.053;18.9329;20.2942;17.7435
350.00901138814;+71.41371463019;    0.5817;   -3.089;   -0.346;19.8420;20.0866;18.7319
350.04335545604;+71.40453742385;   -0.3434;   -3.545;   -0.849;19.7945;20.3989;18.9201
350.06055438447;+71.41439125960;    0.0474;    1.121;   -1.265;17.6557;18.3160;16.8692
350.00581926346;+71.40868743554;    0.1792;   -7.593;   -0.694;18.9513;19.6137;17.8807
350.01352335144;+71.39558401257;   -1.0231;   -1.842;    4.589;20.8495;20.8335;19.9664
350.06471897778;+71.42644192893;    0.1008;   -1.804;    0.431;17.1543;17.7565;16.3973
350.08394750260;+71.43038288592;   -0.1115;   -1.690;    0.956;19.2122;19.6900;18.4316
350.05795481525;+71.42839542998;    0.0378;   -0.950;   -0.857;18.2920;18.9617;17.5006
350.05529043834;+71.40658190946;    0.1706;   -2.988;    0.773;17.9051;18.4903;17.1481
350.05124861285;+71.42670059724;    0.8434;   -7.886;    1.600;20.6926;21.1950;19.3369
350.08376838202;+71.41926742630;    0.4247;    1.763;   -1.952;20.7382;20.8832;19.8350
350.03333901382;+71.41497048012;   -0.1259;   -3.046;   -1.395;19.9542;20.7178;18.8882
350.01651575191;+71.41125522455;    2.5957;   -5.676;    3.380;20.7527;21.3489;19.4395
350.02182721219;+71.40004736082;    0.1888;   -3.234;   -1.224;20.3522;20.6132;19.4867
350.07007165464;+71.42138439558;    0.5463;   -9.602;   -5.770;15.8880;16.5041;15.1353
350.03653515420;+71.41334409619;    0.2036;   -3.129;    0.289;20.3400;20.8180;19.4841
350.08589744730;+71.41027566788;    1.2635;   -4.837;   -2.648;19.7439;20.7328;18.4570
350.01721059252;+71.41441982688;    0.9617;   -0.949;    0.326;20.1593;20.5621;19.1713
350.00482900559;+71.41222265445;    1.6819;   21.542;    3.886;12.7810;13.2498;12.1549
350.04456349534;+71.40113359862;    0.9489;   -3.965;    1.070;20.9024;20.6555;19.7923
350.01667366332;+71.40888287935;    0.4658;   -5.587;    0.118;15.8745;16.3898;15.1858
350.04200150603;+71.42242918832;    0.1017;   -1.768;   -1.533;17.8367;18.4595;17.0411
350.03997576847;+71.41979127418;    0.2065;   -2.065;   -0.038;19.2645;19.8856;18.4874
350.09377602215;+71.42161437515;    0.5479;   -2.593;    1.440;19.8483;20.4339;18.9281
350.08146011155;+71.41870253337;   -0.3609;   -1.165;    2.085;19.9500;20.4796;19.0819
350.06411276074;+71.41525021669;    0.6315;   -3.605;   -0.208;19.6624;20.4574;18.7875
350.04520933824;+71.41349195783;    0.1803;   -5.183;   -1.277;17.5785;18.2145;16.8059
350.06157509980;+71.41233209584;    0.2124;   -2.575;   -1.628;19.2449;20.0945;18.3781
350.04042233810;+71.42189861984;    0.3912;   -0.343;    1.269;20.3782;20.6180;19.3846
350.02045029554;+71.39742924419;    0.7917;   -2.308;   -1.747;20.7262;20.9953;19.4355
350.06312360387;+71.41800134610;    0.3492;   -4.075;   -0.937;18.2217;18.8993;17.3811
350.02602442635;+71.41719682608;    0.2396;   -6.873;    0.951;17.6418;18.2688;16.8907
350.02167998066;+71.41766030616;    0.2385;   -2.550;   -1.642;18.3304;19.0142;17.5292
350.00703247814;+71.40705843141;    0.6257;   -5.701;   -1.513;20.4839;20.6913;19.2724
350.06472266026;+71.42160795412;    1.3928;   -2.884;    0.396;20.7470;20.8718;19.6165
350.11084053070;+71.41638408689;    0.2002;    1.219;   -0.152;18.2418;18.9459;17.3875
350.18551972321;+71.43927264375;    0.1796;   -9.141;   -3.315;20.0136;20.8497;18.8015
350.13828665324;+71.42972348978;    0.7204;    7.062;   -0.608;18.7066;19.3887;17.4796
350.17785156992;+71.44809780302;    0.8500;   -3.743;   -4.326;19.3776;20.0447;18.5003
350.19877134481;+71.44596649365;    0.8136;    8.683;    1.632;19.3825;20.6645;18.1961
350.10815190092;+71.43789120018;    0.7075;   -0.190;   -0.362;20.1703;20.6187;19.3016
350.20175950110;+71.45140869013;    0.0105;   -2.812;   -2.737;19.4991;20.1315;18.6451
350.16960505569;+71.43865962547;   -0.1492;   -0.940;   -1.652;19.3886;20.1930;18.4794
350.16569789894;+71.44301747434;    0.4815;   -0.994;   -1.250;19.3306;19.9942;18.3526
350.18089114955;+71.44469851193;    0.0965;   -5.180;   -0.620;17.9631;18.6310;17.1727
350.19970489623;+71.43917736384;    0.2851;    2.384;   -0.240;20.7865;20.9489;19.5732
350.14247114358;+71.44178709467;    0.6348;   -6.315;   -0.652;18.6791;19.3597;17.8332
350.19380470480;+71.45202128967;          ;         ;         ;21.1479;       ;
350.12371742355;+71.43446257481;    0.3198;   -1.590;    0.454;19.8531;20.4975;19.0376
350.10129429860;+71.43826582724;    0.5634;   -0.671;    2.393;20.7724;20.9124;19.6723
350.16976866343;+71.44380601722;          ;         ;         ;20.8627;21.3126;19.4859
350.13710205714;+71.42485448794;          ;         ;         ;21.0909;       ;
350.15784493586;+71.43402585170;    1.7055;   -1.642;   -1.339;20.8230;20.6270;19.5550
350.15240647038;+71.43067296784;    0.3883;   -0.247;   -0.742;19.1571;19.8887;18.2458
350.12603807165;+71.42927542176;   -0.2466;   -1.925;    0.225;19.9336;20.7994;19.0187
350.13704215656;+71.42991857658;    1.6354;    8.490;   -3.865;19.4401;       ;
350.14214222740;+71.43326274406;   -1.6334;   -1.691;    3.525;20.9235;20.8535;19.5700
350.17666637296;+71.45159139513;    0.9162;   -0.927;    2.219;15.1557;15.7092;14.4456
350.19190165766;+71.43813190552;    0.6101;   -0.553;   -2.100;17.8119;18.6071;16.8730
350.18902395220;+71.45774258713;          ;         ;         ;20.8209;21.2809;19.7723
350.14734133585;+71.44238075732;          ;         ;         ;21.0432;       ;
350.14827539528;+71.44480139882;    3.2407;   -0.741;    7.350;20.1646;20.5974;18.7623
350.18089167728;+71.45393589323;    1.2777;    0.033;   -0.671;20.6008;20.9638;19.2862
350.15853888945;+71.43739197571;   -0.0374;    0.911;   -4.292;20.5175;20.7196;19.0834
350.17950753153;+71.43326999933;          ;         ;         ;21.0139;       ;
350.13339725575;+71.43056004911;    0.2415;   -1.394;    0.742;18.0033;18.6502;17.1511
350.19627866954;+71.45788161577;    0.3634;   -1.509;   -0.901;17.4340;17.9688;16.7009
350.18858640309;+71.43741200591;    2.2071;   -7.844;   -4.857;20.9060;20.9956;19.8035
350.18990439757;+71.43929891155;    0.5136;    1.304;   -0.649;19.6895;20.3974;18.8122
350.12227261680;+71.43574942821;          ;         ;         ;20.9886;21.4161;19.7658
350.18666327568;+71.43413743929;    1.3487;   -2.476;   -1.312;20.2828;20.4367;18.8016
350.16345649438;+71.44597192851;    0.3321;   -0.172;   -1.000;20.8710;21.0326;19.9106
350.14393561850;+71.42910642908;   -0.0693;   -1.265;    0.391;19.8290;20.6178;18.9600
350.66285493612;+71.38544394708;    0.4266;   -3.897;   -1.454;20.0957;20.8222;19.0501
350.66808455695;+71.38622219049;   -0.8486;   -1.309;    0.854;20.7335;21.1115;19.7339
350.53462110582;+71.37624198390;    2.3763;   33.269;   -9.328;17.3434;18.6925;16.1908
350.52225954534;+71.37560573548;    0.5410;   -8.160;    1.052;17.1550;17.8044;16.3727
350.51660056577;+71.37490806750;    0.0935;   -3.698;    0.809;16.9890;17.6354;16.2196
350.55314818078;+71.38039711013;    1.1798;   -1.232;    0.150;20.3295;21.7713;18.9775
350.56358354843;+71.38191935217;    0.4769;   -0.876;    0.043;19.3327;20.0226;18.5001
350.53375510086;+71.38441920939;    0.1266;   -2.925;    1.433;19.3567;19.9848;18.5302
350.52563527076;+71.37941547608;    0.1677;   -0.275;    0.589;18.0922;18.6917;17.3774
